state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence
AZ,Arizona Daily Star,100750,1974,AZ,PROPOSITION,103,ALLOW UNIFIED SCHOOL DISTRICT TO INCUR DEBTS UP TO 20 PERCENT OF TAX BASE,1,VOTE YES,0.85
AZ,Arizona Daily Star,100750,1974,AZ,PROPOSITION,104,ALLOW PRIVATE PROFIT-MAKING SEWAGE DISPOSAL CORPORATIONS UNDER CORP COMMISSION REGULATION,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1974,AZ,PROPOSITION,105,USE STATE HIGHWAY GAS TAX TRUST-FUND MONEY FOR OTHER LOCAL USES,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1974,AZ,PROPOSITION,106,LIMIT LEGISLATIVE APPROPRIATIONS TO 8.4 PERCENT OF STATE'S TOTAL PERSONAL INCOME,0,VOTE NO,0.9
AZ,Arizona Daily Star,100750,1974,AZ,PROPOSITION,107,RAISE LEGISLATIVE SALARIES FROM $6000 TO $10000,0,VOTE NO,0.95
AZ,Arizona Daily Star,100750,1974,AZ,PROPOSITION,108,CREATE JUDICIAL SELECTION SYSTEM BY GOVERNOR FROM SPECIAL COMMITTEE RECOMMENDATIONS,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1974,AZ,PROPOSITION,300,ELIMINATE 4 PERCENT FOOD SALES TAX BUT REPLACE WITH 5 PERCENT TAX ON OTHER ITEMS,0,VOTE NO,0.95
AZ,Arizona Daily Star,100750,1976,AZ,INITIATIVE,200,NUCLEAR POWER SAFEGUARDS; ACT TO REQUIRE LEGISLATIVE APPROVAL BEFORE LIMITS ON FINANCIAL LIABILITY ARE REMOVED AND FULL COMPENSATION ASSURED FOR NUCLEAR PLANT ACCIDENTS,1,STAR RECOMMENDS YES; DELAYS PALO VERDE CONSTRUCTION; SAFETY SYSTEMS NOT SHOWN EFFECTIVE.,0.95
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,100,REQUIRE SENATE CONFIRMATION OF GUBERNATORIAL APPOINTMENTS (BOARD OF EDUCATION),0,STAR RECOMMENDS NO; STATUTORY PROCEDURE HAS POLITICAL LOOPHOLES.,0.9
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,100,PROPOSITION 100,0,VOTE NO,0.7
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,101,SENATE CONFIRMATION OF GUBERNATORIAL APPOINTMENTS,0,STAR RECOMMENDS NO.,0.9
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,101,PROPOSITION 101,0,VOTE NO,0.7
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,102,SENATE CONFIRMATION OF GUBERNATORIAL APPOINTMENTS,0,STAR RECOMMENDS NO.,0.9
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,102,PROPOSITION 102,0,VOTE NO,0.7
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,103,SENATE CONFIRMATION OF GUBERNATORIAL APPOINTMENTS (BOARD OF REGENTS),0,STAR RECOMMENDS NO.,0.9
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,103,PROPOSITION 103,0,VOTE NO,0.7
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,104,SENATE CONFIRMATION OF GUBERNATORIAL APPOINTMENTS (CORPORATION COMMISSION DIRECTOR OF INSURANCE),0,STAR RECOMMENDS NO.,0.9
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,104,PROPOSITION 104,0,VOTE NO,0.7
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,200,PROPOSITION 200,1,VOTE YES,0.7
AZ,Arizona Daily Star,100750,1976,AZ,PROPOSITION,300,PROPOSITION 300,0,VOTE NO,0.7
AZ,Arizona Daily Star,100750,1976,AZ,REFERENDUM,300,REPEAL AUTO EMISSIONS TESTING PROGRAM,0,STAR STRONGLY RECOMMENDS NO; CLEAN AIR ISSUE; MOTOR VEHICLES BIGGEST CONTRIBUTOR TO AIR POLLUTION.,0.95
AZ,Arizona Daily Star,100750,1978,AZ,AMENDMENT,100,PROVIDE GROWING PAINS RELIEF TO SCHOOL DISTRICTS; ALLOW SCHOOL DISTRICTS TO CALL PUBLIC VOTE TO EXCEED 10 AND 20 PERCENT BONDING LIMITS BY 5 AND 10 PERCENT,1,STAR RECOMMENDS YES; AMPLE SAFEGUARDS AGAINST RUNAWAY SCHOOL CONSTRUCTION.,0.95
AZ,Arizona Daily Star,100750,1978,AZ,AMENDMENT,101,LIMIT STATE SPENDING TO 7 PERCENT OF STATE'S GROSS PERSONAL INCOME FOR PREVIOUS YEAR,0,STAR RECOMMENDS NO; LIKELY TO INCREASE TAX LOADS ON LOCAL LEVELS; IDEAL COP-OUT FOR LEGISLATURE TO AVOID REAL TAX REFORM.,0.95
AZ,Arizona Daily Star,100750,1978,AZ,REFERENDUM,300,"INCREASE LEGISLATIVE SALARIES FROM $6,000 TO $9,600 PER YEAR",1,STAR RECOMMENDS YES; LEGISLATIVE PAY HAS NOT BEEN INCREASED SINCE 1968; MATTER OF SHEER EQUITY AND FAIRNESS.,0.95
AZ,Arizona Daily Star,100750,1980,AZ,AMENDMENT,103,AMEND ARIZONA CONSTITUTION TO PROVIDE PROPERTY TAX RELIEF FOR PUBLIC AREAS OF PRIVATELY OWNED AIRPORTS,1,YES ON PROPOSITION 103. WOULD IMPROVE ECONOMIC STATUS OF PRIVATELY OWNED AIRPORTS; TAX EXEMPTION LIMITED TO PUBLIC AREAS.,
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,100,RESIGN FROM ONE ELECTIVE OFFICE TO RUN FOR ANOTHER,0,VOTE NO,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,101,DEREGULATION OF TRUCKING AND TRANSPORTATION RATES AND ROUTES IN ARIZONA,1,YES ON PROPOSITION 101. WOULD END TRUCKING REGULATION; FREE ENTERPRISE PROTECTED FROM GOVERNMENT GROWN LAZY. STATE-CONTROLLED BUSINESS NOT FREE ENTERPRISE.,
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,101,TRANSPORTATION DEREGULATION,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,102,STATE TREASURER'S TERM,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,103,AIRPORT TAX EXEMPTIONS,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,104,ALLOW MINORS TO BE CONFINED WITH ADULT PRISONERS IN STATE PRISONS,0,NO ON PROPOSITION 104. POOR ATTEMPT TO MAKE A BAD SITUATION BETTER; CONFINING MINORS WITH ADULTS IN INADEQUATE INSTITUTIONS IS AN INJUSTICE.,
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,104,PRISON CONFINEMENT OF MINORS,0,VOTE NO,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,105,CHOICE OF LAWSUIT OR WORKMEN'S COMPENSATION,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,106,PROPERTY TAX LIMITATION (ARIZONA VERSION OF CALIFORNIA'S PROPOSITION 13),0,ROLLING THE DICE ON PROPOSITION 106. EDITORIAL CRITICAL OF 'NO-GROWTH' MEASURE; CALLED IT A BUSTED DEAL. STAR OPPOSED THE PROPOSITION.,
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,106,LIMITATIONS ON PROPERTY TAX AND TAXING AUTHORITY,0,VOTE NO,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,200,ESTABLISH AN ARIZONA STATE LOTTERY,1,VOTE 'YES' FOR A STATE LOTTERY. ESTIMATED $25-35 MILLION REVENUE; LOTTERIES ARE EXCELLENT METHOD OF RAISING PUBLIC REVENUE.,
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,200,STATE LOTTERY ESTABLISHMENT,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,300,"INCREASE LEGISLATIVE BASE SALARY TO $15,000",1,"YES ON PROPOSITION 300. WOULD INCREASE LEGISLATIVE BASE SALARY TO $15,000; QUALITY OF CANDIDATES HAS NOT IMPROVED; YOU GET WHAT YOU PAY FOR.",
AZ,Arizona Daily Star,100750,1980,AZ,PROPOSITION,300,SALARY INCREASE FOR LEGISLATORS,1,VOTE YES,0.95
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,100,AMBULANCE REGULATION,1,YES,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,101,PROHIBIT BAIL TO DANGEROUS DEFENDANTS,0,NO,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,102,AUTOMATIC RAISES TO LEGISLATORS,0,NO,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,103,RENEWAL TAX BREAKS,1,YES,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,104,STATE SCHOOL BOARD EXPANSION,0,NO,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,200,FORCED DEPOSIT ON CONTAINERS,1,YES,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,201,NUCLEAR FREEZE,1,YES,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,202,VOTER REGISTRATION,1,YES,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,203,SAGEBRUSH REBELLION REPEAL,1,YES,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BALLOT MEASURE,300,SALARY INCREASE FOR LEGISLATORS,0,NO,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BOND,A,PIMA COUNTY $9.1 MILLION GENERAL OBLIGATION BONDS FOR MONITORING AND IMPROVING LANDFILLS,1,YES ON COUNTY BOND ISSUES. PIMA COUNTY PROPOSITION A. WOULD HELP CLEAN UP POLLUTION FROM GARBAGE DUMPS; HEADSTART IN TACKLING GROUNDWATER POLLUTION.,
AZ,Arizona Daily Star,100750,1982,AZ,BOND,A,BOND ISSUE TO CLEAN LANDFILLS,1,YES,1.0
AZ,Arizona Daily Star,100750,1982,AZ,BOND,B,PIMA COUNTY $10 MILLION REVENUE BONDS FOR TREATED EFFLUENT DISTRIBUTION SYSTEM,1,YES ON COUNTY BOND ISSUES. PIMA COUNTY PROPOSITION B. WOULD ALLOW COUNTY TO SELL $10 MILLION FOR DISTRIBUTION SYSTEM FOR TREATED EFFLUENT.,
AZ,Arizona Daily Star,100750,1982,AZ,BOND,B,BOND ISSUE FOR EFFLUENT PIPELINE,1,YES,1.0
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,100,CITIZEN INITIATIVE PETITION SIGNATURE DEADLINE,0,NO,0.8
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,101,FEDERAL GRANTS - LEGISLATURE TO REVIEW,0,NO,0.75
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,102,BINDING ARBITRATION FOR STATE EMPLOYEES,0,NO,0.8
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,103,DIVIDE COUNTIES INTO GEOGRAPHIC DISTRICTS FOR JURY DUTY,0,NO,0.8
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,104,ARIZONA CORPORATION COMMISSION RESTRUCTURING,0,NO,0.75
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,105,LEGISLATURE TO TRANSFER DIVISIONS OUT OF AGRICULTURE DEPT,0,NO,0.7
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,106,LEGISLATURE EXEMPT FROM ACC RATE REGULATION,0,NO,0.7
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,107,FAIR VALUE STANDARD FOR UTILITY RATE-MAKING,1,YES,0.8
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,108,REMOVE PERSONAL INCOME TAX 3 PERCENT FROM CURRENT FORMULA,0,NO,0.75
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,109,LEGISLATURE AUTHORITY TO IMPOSE REVENUE LIMITS ON HOSPITALS,1,YES,0.85
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,200,ELECTRONIC LOTTERY/HEALTH PLANNING AGENCY,0,NO,0.7
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,300,LITTLE DAVIS-BACON ACT REPEAL,1,YES,0.85
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,301,HOSPITAL RATE-SETTING/HEALTH SERVICES,1,YES,0.7
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,302,DEPT OF HEALTH SERVICES SURVEY HOSPITALS - PATIENT ADVANCE NOTICE,1,YES,0.7
AZ,Arizona Daily Star,100750,1984,AZ,BALLOT MEASURE,400,PRESERVE RILLITO RACE TRACK ACRES (PIMA COUNTY),1,YES,0.85
AZ,Arizona Daily Star,100750,1984,AZ,BOND,A,$83 MILLION GENERAL OBLIGATION BONDS FOR RILLITO PARKWAY PLANNING/DESIGN/RIGHT-OF-WAY (CITY OF TUCSON),0,PROPOSITION A: NO. TUCSONANS SHOULDN'T SPEND MORE ON FLAWED RILLITO PLAN. VOTE NO ON PROPOSITION A.,
AZ,Arizona Daily Star,100750,1984,AZ,BOND,A,$15 MILLION BOND COUNTY PROPERTY TAX BACKED FOR ROADS/PARKWAY,0,NO,0.85
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,102,PROHIBIT STRIKES BY PUBLIC EMPLOYEES (CONSTITUTIONAL AMENDMENT),0,PROPOSITION 102: NO. MURKY WORDING RENDERS STRIKE QUESTION DANGEROUS. UNNECESSARY AND THINLY VEILED ATTACK ON TUCSON SCHOOL TEACHERS. VOTE NO ON 102.,
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,105,AUTHORIZE LEGISLATURE TO SHIFT CORPORATION CERTIFICATION AND SECURITIES REGULATION OFFICES TO OTHER STATE DEPARTMENTS,1,PROPOSITION 105: YES. PAPER-WORK FUNCTIONS CLUTTER COMMISSION OPERATION. EFFICIENT MOVE TO AUTHORIZE LEGISLATURE TO SHIFT FUNCTIONS.,
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,108,CONSTITUTIONAL SPENDING LIMITS (LOWER LIMIT TO 6.5 PERCENT),0,PROPOSITION 108: NO. CONSTITUTIONAL SPENDING LIMITS ARE POLITICAL ORNAMENTS. ARIZONA DOES NOT NEED PROPOSITION 108. DEFEAT IT.,
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,109,HOSPITAL REGULATION (LEGISLATURE TO REGULATE HOSPITALS),1,"THE HOSPITAL QUESTIONS. PROPOSITIONS 109, 301, 302 HOLD LAWMAKERS ACCOUNTABLE.",
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,300,REPEAL LITTLE DAVIS-BACON ACT (PREVAILING WAGE ON STATE PUBLIC WORKS PROJECTS),1,"PROPOSITION 300: YES. LITTLE DAVIS-BACON ACT ISN'T EVIL, JUST OUTMODED. PREVAILING-WAGE LAWS COME TO MEAN LOCAL UNION SCALE.",
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,301,HOSPITAL REGULATION (LEGISLATURE TO REGULATE HOSPITALS),1,"PROPOSITIONS 109, 301, 302 HOLD LAWMAKERS ACCOUNTABLE; HOSPITAL QUESTIONS ENDORSED.",
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,302,HOSPITAL REGULATION (LEGISLATURE TO REGULATE HOSPITALS),1,"PROPOSITIONS 109, 301, 302 HOLD LAWMAKERS ACCOUNTABLE; HOSPITAL QUESTIONS ENDORSED.",
AZ,Arizona Daily Star,100750,1984,AZ,PROPOSITION,400,PRESERVE HISTORIC RILLITO DOWNS (PIMA COUNTY),1,PROPOSITION 400: YES. PRESERVING HISTORIC RILLITO DOWNS BEST SERVES PUBLIC.,
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,100,"REQUIRE VOTER APPROVAL FOR NEW PARKWAYS, FREEWAYS, CONTROLLED-ACCESS HIGHWAYS",0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,101,REPLACE PROPERTY-TAX LIMITATION OF $1.75 WITH $1 CAP ON PRIMARY TAX RATE,0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,103,"GRANT INDEFINITE TERMS TO CITY MANAGER, CITY CLERK, CITY ATTORNEY",0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,104,ALLOW CITY FLEXIBILITY IN PUBLISHING LEGAL NOTICES,1,YES,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,105,PUBLIC FINANCING FOR MAYORAL AND CITY COUNCIL CAMPAIGNS,0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,106,20 PERCENT PAY INCREASE FOR MAYOR AND CITY COUNCIL,0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,200,REQUIRE EATING/DRINKING ESTABLISHMENTS TO SET ASIDE ONE-HALF SPACE NON-SMOKING,0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,201,REGULATE SMOKING IN THE WORKPLACE,0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BALLOT MEASURE,300,ADVISORY QUESTION ON BANNING NEW BILLBOARDS EXCEPT ALONG FREEWAYS,0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,BOND,301,ADVISORY QUESTION ON BOND ELECTION TO AUTHORIZE CITY PURCHASE/REMOVAL OF EXISTING BILLBOARDS,0,NO,0.7
AZ,Arizona Daily Star,100750,1985,AZ,TAX,102,ALLOW CITY TO COLLECT 2 PERCENT USE TAX ON UNSPECIFIED ITEMS,0,NO,0.7
AZ,Arizona Daily Star,100750,1986,AZ,,100,PROPOSITION 100 THREATENS CONSUMER. CONSTITUTIONAL AMENDMENT REGARDING TELECOMMUNICATIONS THAT WOULD AUTHORIZE TRANSFER OF POWER FROM ARIZONA CORPORATION COMMISSION TO LEGISLATURE.,0,PROPOSITION 100 DESERVES FAILURE. AMENDMENT DESERVES A CLEAR NO FROM VOTERS ON NOV. 4.,
AZ,Arizona Daily Star,100750,1986,AZ,,102,TWO-YEAR PLAN WOULD AID RURAL FINANCIAL WOES. CONSTITUTIONAL AMENDMENT ALLOWING ALL GOVERNMENTAL BODIES TO HOLD AN ELECTION EVERY TWO YEARS TO OVERRIDE STATE SPENDING LIMITS.,1,THE STAR RECOMMENDS A YES VOTE ON PROPOSITION 102.,
AZ,Arizona Daily Star,100750,1986,AZ,,103,"VITAL RIGHTS MAY STOP WITH THIS OPEN-END GAMBLE. CONSTITUTIONAL AMENDMENT THAT WOULD LESSEN THE RIGHT OF ARIZONANS TO RECOVER ADEQUATE MONEY FOR EFFECTS OF INJURIES, AND AUTHORIZES LEGISLATURE TO LIMIT COURT AWARDS AND ATTORNEYS' FEES.",0,VOTE NO ON PROPOSITION 103. PROPOSITION IS FLAWED IN SO MANY WAYS THAT IT DESERVES AN EMPHATIC NO.,
AZ,Arizona Daily Star,100750,1986,AZ,,200,"DONOR LIMITS WILL HELP ENSURE MORE CITIZEN INPUT. CLEAN GOVERNMENT INITIATIVE CAPPING CONTRIBUTIONS FOR LEGISLATIVE AND LOCAL OFFICES AT $200 INDIVIDUAL, $1,000 PAC, AND STATEWIDE $500 INDIVIDUAL, $2,500 PAC.",1,PROPOSITION 200 IS A POSITIVE EFFORT TO PUT SOME CLAMPS ON THOSE WHO TRY TO PERVERT THE ELECTION PROCESS. STRONG STEP TOWARD REFORMING ELECTION PRACTICES.,
AZ,Arizona Daily Star,100750,1986,AZ,AMENDMENT,100,AMEND CONSTITUTION ON TELECOMMUNICATIONS - TRANSFER POWER FROM ACC TO LEGISLATURE,0,NO - DANGEROUS TRANSFER OF POWER,1.0
AZ,Arizona Daily Star,100750,1986,AZ,AMENDMENT,101,ALLOW SCHOOL DISTRICTS TO EXCEED SPENDING LIMITS BY 10 PERCENT,1,YES,1.0
AZ,Arizona Daily Star,100750,1986,AZ,AMENDMENT,102,ALLOW POLITICAL JURISDICTIONS TO ASK VOTERS TO OK SPENDING LIMIT INCREASES MORE FREQUENTLY,1,YES,1.0
AZ,Arizona Daily Star,100750,1986,AZ,BALLOT MEASURE,103,LIMITS ON NON-ECONOMIC DAMAGES IN LAWSUITS AND LAWYERS FEES,0,NO - ATTACKS BASIC RIGHT TO SUE,1.0
AZ,Arizona Daily Star,100750,1986,AZ,BALLOT MEASURE,200,REASONABLE LIMITS ON POLITICAL CAMPAIGN CONTRIBUTIONS,1,YES,1.0
AZ,Arizona Daily Star,100750,1986,AZ,BALLOT MEASURE,300,"RAISE STATE LEGISLATOR SALARY FROM $15,000 TO $20,000",1,YES,1.0
AZ,Arizona Daily Star,100750,1988,AZ,,100,ONE-TIME PROTECTION NOW LIMITS PUBLIC SERVICE. WOULD DELETE OUTDATED CONSTITUTIONAL RESTRICTION LIMITING STATE TREASURER TO TWO CONSECUTIVE TERMS.,1,VOTE YES ON PROPOSITION 100. THE STAR URGES VOTERS TO APPROVE IT.,
AZ,Arizona Daily Star,100750,1988,AZ,,101,"PROPOSITION COULD CAUSE MORE PROBLEMS THAN IT SOLVES. WOULD DELETE THE ""FAIR VALUE"" STANDARD FROM THE STATE CONSTITUTION RELATING TO PUBLIC UTILITIES.",0,VOTE NO ON PROPOSITION 101. THE STAR OPPOSES PROPOSITION 101.,
AZ,Arizona Daily Star,100750,1988,AZ,,102,"CHANGE WOULD SERVE JUDGES AND THE PUBLIC. RENAMES COMMISSION ON JUDICIAL QUALIFICATIONS TO COMMISSION ON JUDICIAL CONDUCT, GIVES IT AUTHORITY OVER MAGISTRATES, ADDS TWO MEMBERS, LENGTHENS TERMS.",1,VOTE YES ON PROPOSITION 102. THE STAR ENDORSES THIS SENSIBLE CHANGE.,
AZ,Arizona Daily Star,100750,1988,AZ,,104,CITIES NEED FLEXIBILITY IN THEIR DEBT LIMITATIONS. WOULD ALLOW A CITY TO MOVE BONDS FOR STREET PROJECTS INTO A SEPARATE DEBT LIMIT CATEGORY ALLOWING UP TO 20 PERCENT DEBT LIMIT.,1,VOTE YES ON PROPOSITION 104.,
AZ,Arizona Daily Star,100750,1988,AZ,,105,"CHANGE TO RUNOFF ONLY SEEMS LIKE A GOOD IDEA. WOULD FORCE A RUNOFF ELECTION WHENEVER TOP VOTE-GETTER IN ELECTION FOR GOVERNOR, SECRETARY OF STATE, ATTORNEY GENERAL, TREASURER OR SUPERINTENDENT FAILED TO GET 50 PERCENT OF VOTE.",0,THE ARIZONA DAILY STAR OPPOSES PROPOSITION 105. FEAR OF MECHAM IS NO REASON FOR REWRITING THE CONSTITUTION.,
AZ,Arizona Daily Star,100750,1988,AZ,,106,"VOTE NO ON THIS DIVISIVE, DISCRIMINATORY IDEA. CONSTITUTIONAL AMENDMENT TO MAKE ENGLISH THE OFFICIAL LANGUAGE OF ARIZONA, REQUIRING ALL LEVELS OF GOVERNMENT TO ACT IN ENGLISH AND IN NO OTHER LANGUAGE.",0,ARIZONA MUST DEFEAT PROPOSITION 106. ARIZONA VOTERS MUST REJECT PROPOSITION 106.,
AZ,Arizona Daily Star,100750,1988,AZ,,300,"BETTER PAY TRANSLATES TO BETTER LEGISLATURE. RAISE LEGISLATIVE SALARIES FROM $15,000 TO $25,000.",1,"THE STAR SUPPORTS APPROVAL OF PROPOSITION 300. THE STAR SUPPORTS PROPOSITION 300 WHICH WOULD RAISE LEGISLATIVE SALARIES TO $25,000.",
AZ,Arizona Daily Star,100750,1988,AZ,BALLOT MEASURE,100,EXPAND TREASURER'S TERM,1,YES,1.0
AZ,Arizona Daily Star,100750,1988,AZ,BALLOT MEASURE,101,REPEAL FAIR-VALUE METHOD,0,NO,1.0
AZ,Arizona Daily Star,100750,1988,AZ,BALLOT MEASURE,102,EXPAND JUDGES COMMISSION,1,YES,1.0
AZ,Arizona Daily Star,100750,1988,AZ,BALLOT MEASURE,103,FEMALE OFFICEHOLDERS,1,YES,1.0
AZ,Arizona Daily Star,100750,1988,AZ,BALLOT MEASURE,104,AMEND CITY DEBT LIMITS,1,YES,1.0
AZ,Arizona Daily Star,100750,1988,AZ,BALLOT MEASURE,105,RUNOFF ELECTION,0,NO,1.0
AZ,Arizona Daily Star,100750,1988,AZ,BALLOT MEASURE,300,LEGISLATORS PAY RAISE,1,YES,1.0
AZ,Arizona Daily Star,100750,1988,AZ,INITIATIVE,106,OFFICIAL ENGLISH,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,100,STATE LAND EXCHANGE,1,YES,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,101,CITY TOWN DEBT LIMIT,1,YES,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,102,INCREASE COURTS JURISDICTION,1,YES,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,104,VICTIMS RIGHTS,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,105,ALLOWS LIMITS ON RIGHT TO SUE,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,200,ARIZONA HERITAGE FUND,1,YES,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,201,INSURANCE ROLLBACK REGULATION,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,202,LANDFILL REGULATION PLAN,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,203,SETS UP NO-FAULT INSURANCE,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,300,SALARY INCREASE FOR LEGISLATORS,1,YES,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,301,PAID KING HOLIDAY,1,YES,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,302,PAID KING AND COLUMBUS DAYS,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,305,DESERT SPRINGS REZONING,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,BALLOT MEASURE,400,TRAFFIC SIGNAL REMOVAL,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,INITIATIVE,103,ACE INITIATIVE,0,NO,1.0
AZ,Arizona Daily Star,100750,1990,AZ,LOCAL,305,DESERT SPRINGS REZONING INITIATIVE - WOULD CONDITIONALLY APPROVE REZONING ON 13 ACRES NEAR CATALINA STATE PARK FOR A LARGE NEIGHBORHOOD SHOPPING CENTER,0,"STAR URGES NO VOTE ON PROP 305. SHOPPING CENTER NEAR CATALINA STATE PARK IS NOT NEEDED, NOT WANTED, AND NOT APPROPRIATE.",
AZ,Arizona Daily Star,100750,1990,AZ,LOCAL,400,"WOULD AUTHORIZE PIMA COUNTY TO SELL $100,000 IN BONDS TO REMOVE UP TO 20 TRAFFIC SIGNALS IN THE CITY AND UP TO FIVE IN THE COUNTY",0,STAR RECOMMENDS TURNING DOWN THIS CROSS-JURISDICTIONAL MEDDLING. PROP 400 IS SIMPLY THE WRONG WAY TO GO ABOUT IMPLEMENTING THE RIGHT IDEA.,
