state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,extraction_confidence_note,normalization_confidence,match_confidence,overall_confidence,input_mode,source_file,filename,flag
AL,Birmingham News,100101,1970,H,4,,AL,"NICHOLS, BILL",Democrat,1,1,,,FOURTH DISTRICT; ENDORSED IN RECOMMENDED SECTION,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,H,5,,AL,"FLOWERS, WALTER",Democrat,1,,,,FIFTH DISTRICT; ENDORSED IN RECOMMENDED SECTION,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,H,6,,AL,"BUCHANAN, JOHN H. JR.",Republican,1,,1,,"SIXTH DISTRICT; ENDORSED IN RECOMMENDED SECTION ROUND 8 NAME STANDARDIZATION: WAS ""BUCHANAN, JOHN JR.""; STANDARDIZED TO FULL ""JOHN H. JR."" (JOHN HALL BUCHANAN JR., R AL-06 1965-1981).",0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,ATTORNEY GENERAL,,,AL,"BAXLEY, BILL",Democrat,1,,,,ENDORSED IN RECOMMENDED SECTION,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,SEC OF STATE,,,AL,"AMOS, MABEL S.",Democrat,1,,,,ENDORSED IN RECOMMENDED SECTION,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,TREASURER,,,AL,"BAGGETT, AGNES",Democrat,1,,,,MRS AGNES BAGGETT; ENDORSED IN RECOMMENDED SECTION,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,AUDITOR,,,AL,"ALLEN, MELBA TILL",Democrat,1,1,,,ENDORSED IN RECOMMENDED SECTION,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,AGRICULTURE COMMISSIONER,,,AL,"BEARD, RICHARD (DICK)",Democrat,1,,,,COMMISSIONER AGRICULTURE AND INDUSTRIES; ENDORSED IN RECOMMENDED SECTION,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,PUBLIC SERVICE COMMISSION,1,,AL,"OWEN, C. C. (JACK)",Democrat,1,,,,ALABAMA PUBLIC SERVICE COMMISSION PLACE NO 1,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,PUBLIC SERVICE COMMISSION,2,,AL,"MCDANIEL, JUANITA W.",Democrat,1,,,,ALABAMA PUBLIC SERVICE COMMISSION PLACE NO 2,0.95,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE BOARD OF ED,5,,AL,"POOLE, VICTOR P.",Democrat,1,,,,"STATE BOARD OF EDUCATION FIFTH DISTRICT ROUND 7 OFFICE FIX: WAS SCHOOL BOARD; OCR EXPLICIT ""STATE BOARD OF EDUCATION.""",0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE BOARD OF ED,6,,AL,"MARTIN, HAROLD C.",Democrat,1,,,,"STATE BOARD OF EDUCATION SIXTH DISTRICT ROUND 7 OFFICE FIX: WAS SCHOOL BOARD; OCR EXPLICIT ""STATE BOARD OF EDUCATION.""",0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE SENATOR,1,,AL,"VACCA, PASCHAL P. (PAT)",Democrat,1,,,,"STATE SENATOR PLACE NO 1 ROUND 7 NAME FIX: WAS ""DANIEL P.""; OCR EXPLICIT ""PASCHAL P. (PAT) VACCA.""",0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE SENATOR,2,,AL,"KING, TOM",Democrat,1,,,,STATE SENATOR PLACE NO 2,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE SENATOR,3,,AL,"HAMLINE, JOHN H. JR.",Democrat,1,,,,STATE SENATOR PLACE NO 3,0.85,NAME READ AS JOHN H HAMLINE JR FROM SMALL TEXT; COULD BE HAMLIN,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE SENATOR,4,,AL,"DOMINICK, RICHARD",Democrat,1,,,,STATE SENATOR PLACE NO 4,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE SENATOR,5,,AL,"BOLEN, GEORGE LEWIS JR.",Democrat,1,,,,STATE SENATOR PLACE NO 5,0.85,NAME READ AS GEO LEWIS BOLEN JR FROM SMALL TEXT,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE SENATOR,6,,AL,"GILMORE, HUBERT",Democrat,1,,,,STATE SENATOR PLACE NO 6,0.85,NAME READ AS HUBERT GILMORE FROM SMALL TEXT,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE SENATOR,7,,AL,"COOK, DOUG",Democrat,1,,,,STATE SENATOR PLACE NO 7,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,1,,AL,"MEEKS, J. PAUL JR.",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 1,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,2,,AL,"COMPSON, J. P. (BUDDY)",Republican,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 2,0.85,NAME READ AS J P BUDDY COMPSON FROM SMALL TEXT; COULD BE COMPTON,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,3,,AL,"ELLIS, ROBERT L. (BOB) JR.",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 3,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,4,,AL,"ERDREICH, BEN L.",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 4,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,5,,AL,"DILL, RICHARD (DICK)",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 5,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,6,,AL,"HOBBIE, ROBERT B. (BOBBY)",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 6,0.85,NAME READ FROM SMALL TEXT,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,7,,AL,"COX, JAMES L.",Republican,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 7,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,8,,AL,"WERKS, RAYMOND",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 8,0.8,NAME SPELLING UNCERTAIN FROM SMALL TEXT; COULD BE WORKS,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,9,,AL,"DOSS, CHRISS H.",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 9,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,10,,AL,"TRUE, HOWARD A.",Republican,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 10,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,11,,AL,"IRVIN, O. W. JR.",Republican,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 11,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,12,,AL,"BOUTWELL, DIXIE",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 12,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,13,,AL,"FALKENBURG, FRANCIS",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 13,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,14,,AL,"STRICKLAND, LYON JR.",Republican,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 14,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,15,,AL,"BASORE, QUINTON R.",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 15,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,16,,AL,"RICHBURG, RICHARD L. (RICK)",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 16,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,17,,AL,"ELLIS, RICHARD W.",Republican,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 17,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,18,,AL,"PARSONS, REX",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 18,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,19,,AL,"GLOOR, TOM",Democrat,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 19,0.9,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,STATE REP,20,,AL,"SHOCKLEY, J. D. (DOUG)",Republican,1,,,,HOUSE OF REPRESENTATIVES PLACE NO 20,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,SCHOOL BOARD,,Jefferson County,AL,"HARRIS, MRS. R. W. (HARRIETTE)",Democrat,1,,,,JEFFERSON COUNTY BOARD OF EDUCATION,0.85,NAME READ FROM SMALL TEXT,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1970,SCHOOL BOARD,,Jefferson County,AL,"BOGGINS, GEORGE",Democrat,1,,,,JEFFERSON COUNTY BOARD OF EDUCATION,0.85,,,,,pdf,,100101_19701102,
AL,Birmingham News,100101,1972,PRESIDENT,,Presidential Electors,AL,"NIXON, RICHARD M.",Republican,1,,1,,ENDORSED REPUBLICAN PRESIDENTIAL ELECTORS FOR NIXON; THE PRESIDENT AND VICE PRESIDENT REELECTION,0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1972,SENATOR,,,AL,"SPARKMAN, JOHN",Democrat,1,1,,,ENDORSED FOR U.S. SENATE,0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1972,H,6,Congressional District 6,AL,"BUCHANAN, JOHN H. JR.",Republican,1,,1,,"ENDORSED FOR U.S. HOUSE ROUND 8 NAME STANDARDIZATION: WAS ""BUCHANAN, JOHN""; STANDARDIZED TO FULL ""JOHN H. JR."" (JOHN HALL BUCHANAN JR., R AL-06 1965-1981).",0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1972,PUBLIC SERVICE COMMISSION,1,PSC Place 1,AL,"CONNELL, JODIE",Democrat,1,1,,,ENDORSED FOR PUBLIC SERVICE COMMISSION PRESIDENT,0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1972,SCHOOL BOARD,,Jefferson County,AL,"RUDD, GEORGE E.",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY BOARD OF EDUCATION,0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1972,SCHOOL BOARD,,Jefferson County,AL,"WRIGHT JR., LESLIE (STEVE)",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY BOARD OF EDUCATION,0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1972,TAX ASSESSOR,,Jefferson County,AL,"THOMASON, ROBERT",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY TAX ASSESSOR,0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1972,TREASURER,,Jefferson County Treasurer,AL,"GROSS, WILLARD A",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY TREASURER,0.95,,,,,pdf,,100101_19721106,
AL,Birmingham News,100101,1974,GOVERNOR,,,AL,"WALLACE, GEORGE C",Democrat,1,,,,ENDORSED FOR GOVERNOR,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,SENATOR,,,AL,"ALLEN, JAMES B",Democrat,1,1,,,ENDORSED FOR U.S. SENATE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,LT GOVERNOR,,,AL,"COLLINS, DON",Republican,1,,,,ENDORSED FOR LT. GOVERNOR,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,SEC OF STATE,,,AL,"BAGGETT, AGNES",Democrat,1,,,,ENDORSED FOR SECRETARY OF STATE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,AUDITOR,,,AL,"FRINK, BETTYE",Democrat,1,,,,ENDORSED FOR AUDITOR,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,PUBLIC SERVICE COMMISSION,1,PSC Place 1,AL,"GILLILAND, CLIFT",Democrat,1,,,,ENDORSED FOR PUBLIC SERVICE COMMISSION,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,PUBLIC SERVICE COMMISSION,2,PSC Place 2,AL,"MCDANIEL, JUANITA",Democrat,1,,,,ENDORSED FOR PUBLIC SERVICE COMMISSION,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,H,6,Congressional District 6,AL,"BUCHANAN, JOHN H. JR.",Republican,1,,1,,"ENDORSED FOR CONGRESS ROUND 8 NAME STANDARDIZATION: WAS ""BUCHANAN, JOHN""; STANDARDIZED TO FULL ""JOHN H. JR."" (JOHN HALL BUCHANAN JR., R AL-06 1965-1981).",0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,H,7,Congressional District 7,AL,"FLOWERS, WALTER",Democrat,1,1,,,ENDORSED FOR CONGRESS,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE BOARD OF ED,,State Board of Education,AL,"MARTIN, HAROLD C",Democrat,1,,,,ENDORSED FOR STATE BOARD OF EDUCATION,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,CNTY COMM,,Jefferson County Commission,AL,"GLOOR, TOM",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY COMMISSION PRESIDENT,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,CNTY COMM,,Jefferson County Commission,AL,"DOSS, CHRISS",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY COMMISSION ASSOCIATE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE SENATOR,5,State Senate District 5,AL,"WILSON, ROBERT T (BOB)",Democrat,1,,,,ENDORSED FOR STATE SENATE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE SENATOR,13,State Senate District 13,AL,"PEARSON, J RICHMOND",Democrat,1,,,,ENDORSED FOR STATE SENATE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE SENATOR,15,State Senate District 15,AL,"CLEMON, U.W.",Democrat,1,,,,ENDORSED FOR STATE SENATE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,14,House District 14,AL,"ACKER, NEAL B",Republican,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,15,House District 15,AL,"HALL, ROBERT (BOB)",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,31,House District 31,AL,"WHITE JR., DEWEY",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,32,House District 32,AL,"FALKENBURG, FRANCIS",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,34,House District 34,AL,"ANDREWS, RICHARD",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,35,House District 35,AL,"BIDDLE III, JACK",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,37,House District 37,AL,"MILES, CHARLES G",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,39,House District 39,AL,"PORTER, REV JOHN T",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,40,House District 40,AL,"HOPPING, JACK",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,43,House District 43,AL,"TUCKER, JEROME",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,45,House District 45,AL,"HILLIARD, EARL F",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,49,House District 49,AL,"BLACKMON, CLYDE",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,STATE REP,51,House District 51,AL,"WAGGONER, J.T. (JABO)",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,SCHOOL BOARD,,Jefferson County,AL,"DABBS, JACK",Democrat,1,,,,ENDORSED FOR COUNTY BOARD OF EDUCATION,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,SCHOOL BOARD,,Jefferson County,AL,"COURSON, JACK",Democrat,1,,,,ENDORSED FOR COUNTY BOARD OF EDUCATION,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1974,CITY COUNCIL,,Birmingham,AL,"HERRING, DAVID",Democrat,1,,,,ENDORSED FOR BIRMINGHAM CITY COUNCIL,0.95,,,,,pdf,,100101_19741104,
AL,Birmingham News,100101,1976,PRESIDENT,,,AL,"FORD, GERALD",Republican,1,,1,,ENDORSED AS BEST CANDIDATE FOR NATION,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,H,1,Congressional District 1,AL,"EDWARDS, JACK",Republican,1,,1,,ENDORSED INCUMBENT HOUSE MEMBER,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,H,2,Congressional District 2,AL,"DICKINSON, WILLIAM",Republican,1,,1,,ENDORSED INCUMBENT HOUSE MEMBER,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,H,6,Congressional District 6,AL,"BUCHANAN, JOHN H. JR.",Republican,1,,1,,"ENDORSED INCUMBENT HOUSE MEMBER ROUND 8 NAME STANDARDIZATION: WAS ""BUCHANAN, JOHN""; STANDARDIZED TO FULL ""JOHN H. JR."" (JOHN HALL BUCHANAN JR., R AL-06 1965-1981).",0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,H,7,Congressional District 7,AL,"FLOWERS, WALTER",Democrat,1,1,,,ENDORSED INCUMBENT HOUSE MEMBER,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,SUPREME COURT,,Alabama Supreme Court - Chief Justice,AL,"TORBERT, C.C.",Democrat,1,,,,ENDORSED FOR CHIEF JUSTICE OF ALABAMA SUPREME COURT,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,PUBLIC SERVICE COMMISSION,,Alabama Public Service Commission,AL,"MCDANIEL, JUANITA",Democrat,1,,,,ENDORSED FOR PRESIDENT OF ALABAMA PUBLIC SERVICE COMMISSION,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,JUDGE,,10th Judicial Circuit Judge Place 11,AL,"DANIEL, BEN",Republican,1,,,,ENDORSED FOR 10TH JUDICIAL CIRCUIT JUDGE,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,CNTY CLERK,,Jefferson County Circuit Court Clerk,AL,"DILLON, MARGARET",Republican,1,,,,ENDORSED FOR JEFFERSON COUNTY CIRCUIT COURT CLERK,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,TREASURER,,Jefferson County Treasurer,AL,"DOMINICK, CHARLOTTE LANE",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY TREASURER,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,SCHOOL BOARD,,Jefferson County School Board,AL,"BRYMER, JACK",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY SCHOOL BOARD,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1976,SCHOOL BOARD,,Jefferson County School Board,AL,"HICKS, JIM",Republican,1,,,,ENDORSED FOR JEFFERSON COUNTY SCHOOL BOARD,0.95,,,,,pdf,,100101_19761101,
AL,Birmingham News,100101,1978,GOVERNOR,,,AL,"JAMES, FOB",Democrat,1,,,,ENDORSED FOR GOVERNOR,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,LT GOVERNOR,,,AL,"MCMILLAN, GEORGE",Democrat,1,,,,ENDORSED FOR LT. GOVERNOR,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,SENATOR,1,U.S. Senate Place 1,AL,"HEFLIN, HOWELL",Democrat,1,,,,ENDORSED FOR U.S. SENATE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,SENATOR,2,U.S. Senate Place 2,AL,"MARTIN, JIM",Republican,1,,,,ENDORSED FOR U.S. SENATE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,H,1,Congressional District 1,AL,"EDWARDS, JACK",Republican,1,,1,,ENDORSED FOR U.S. HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,H,2,Congressional District 2,AL,"DICKINSON, WILLIAM",Republican,1,,1,,ENDORSED FOR U.S. HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,H,5,Congressional District 5,AL,"FLIPPO, RONNIE",Democrat,1,1,,,ENDORSED FOR U.S. HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,H,6,Congressional District 6,AL,"BUCHANAN, JOHN H. JR.",Republican,1,,1,,"ENDORSED FOR U.S. HOUSE ROUND 8 NAME STANDARDIZATION: WAS ""BUCHANAN, JOHN""; STANDARDIZED TO FULL ""JOHN H. JR."" (JOHN HALL BUCHANAN JR., R AL-06 1965-1981).",0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,H,7,Congressional District 7,AL,"SHELBY, RICHARD",Democrat,1,,,,ENDORSED FOR U.S. HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,SEC OF STATE,,,AL,"NOEL, PEGGY",Democrat,1,,,,ENDORSED FOR SECRETARY OF STATE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,AUDITOR,,,AL,"WEEKS, O'REA",Republican,1,,,,ENDORSED FOR STATE AUDITOR,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,TREASURER,,,AL,"GUNTER, ANNIE LAURIE",Democrat,1,,,,ENDORSED FOR STATE TREASURER,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,PUBLIC SERVICE COMMISSION,1,Public Service Commission Place 1,AL,"MATHEWS, PETE",Democrat,1,,,,ENDORSED FOR PUBLIC SERVICE COMMISSION,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,PUBLIC SERVICE COMMISSION,2,Public Service Commission Place 2,AL,"FOLSOM JR., JIM",Democrat,1,,,,ENDORSED FOR PUBLIC SERVICE COMMISSION,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE SENATOR,5,State Senate District 5,AL,"KITCHENS, BILL",Democrat,1,,,,ENDORSED FOR STATE SENATE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE SENATOR,11,State Senate District 11,AL,"WHITE, DEWEY",Democrat,1,1,,,ENDORSED FOR STATE SENATE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE SENATOR,12,State Senate District 12,AL,"VACCA, PAT",Democrat,1,,,,ENDORSED FOR STATE SENATE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE SENATOR,18,State Senate District 18,AL,"LONGSHORE, TOM",Democrat,1,,,,ENDORSED FOR STATE SENATE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,15,House District 15,AL,"PAYNE, ARTHUR",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,31,House District 31,AL,"CABANISS, WILLIAM",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,32,House District 32,AL,"FALKENBURG, FRANCIS",Democrat,1,1,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,34,House District 34,AL,"AMARI, ATTY JOHN",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,35,House District 35,AL,"BIDDLE III, JACK",Democrat,1,1,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,37,House District 37,AL,"HILL, AL",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,50,House District 50,AL,"LEWIS, DUANE",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,51,House District 51,AL,"WAGGONER, J.T. (JABO)",Democrat,1,1,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,STATE REP,52,House District 52,AL,"MOORE, OTIS (SONNY)",Democrat,1,,,,ENDORSED FOR STATE HOUSE,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,CNTY COMM,,Jefferson County Tax Assessor,AL,"ROGERS, EARL T",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY TAX ASSESSOR,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,SHERIFF,,Jefferson County Sheriff,AL,"BAILEY, MEL",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY SHERIFF,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,SCHOOL BOARD,,Jefferson County Board of Education,AL,"FAUCETTE, BETSY",Democrat,1,,,,ENDORSED FOR JEFFERSON COUNTY BOARD OF EDUCATION,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1978,MAYOR,,Birmingham City Council,AL,"CLIFFORD, W.B. (PETE)",Democrat,1,,,,ENDORSED FOR BIRMINGHAM CITY COUNCIL,0.95,,,,,pdf,,100101_19781106,
AL,Birmingham News,100101,1980,PRESIDENT,,,AL,"REAGAN, RONALD",Republican,1,,,,PEACE POCKETBOOKS AT STAKE; NEWS RECOMMENDS ELECTION OF REAGAN; COMPARES HIM TO CHURCHILL; SAYS HE CAN PROVIDE STRONG LEADERSHIP AND RESTORE AMERICAN PRINCIPLES,0.95,,,,,pdf,,100101_19801102,
AL,Birmingham News,100101,1980,PRESIDENT,,,AL,"CARTER, JIMMY",Democrat,0,1,,,EDITORIAL CRITICIZES CARTER AS HAPLESS LEADER SUBSERVIENT TO PETTY BUREAUCRATS; COMPARES HIM TO NEVILLE CHAMBERLAIN,0.95,,,,,pdf,,100101_19801102,
